Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2007,3,12,1,1627,1632,1811,1828,OO,6828,N923SW,44,56,27,-17,-5,ORD,FWA,157,4,13,0,,0,0,0,0,0,0
2007,3,13,2,802,743,855,835,OO,6176,N215SW,53,52,41,20,19,SFO,FAT,158,2,10,0,,0,20,0,0,0,0
2007,3,14,3,621,630,714,729,OO,3907,N411SW,53,59,29,-15,-9,IDA,SLC,188,16,8,0,,0,0,0,0,0,0
2007,3,14,3,1028,1031,1129,1135,OO,6551,N959SW,121,124,93,-6,-3,DFW,DEN,641,10,18,0,,0,0,0,0,0,0
2007,3,15,4,1637,1625,1820,1758,OO,5788,N226SW,103,93,69,22,12,LAS,FAT,258,3,31,0,,0,0,0,0,0,22
2007,3,15,4,1154,1157,1403,1355,OO,6947,N715SK,129,118,93,8,-3,ORD,TUL,585,26,10,0,,0,0,0,0,0,0
2007,3,16,5,1835,1837,1951,1952,OO,6209,N221SW,76,75,50,-1,-2,SFO,ACV,250,5,21,0,,0,0,0,0,0,0
2007,3,17,6,823,825,922,921,OO,3959,N405SW,119,116,97,1,-2,SLC,SFO,599,5,17,0,,0,0,0,0,0,0
2007,3,17,6,1402,1412,1720,1720,OO,6675,N970SW,138,128,119,0,-10,FAT,DEN,844,8,11,0,,0,0,0,0,0,0
2007,3,18,7,1845,1845,2000,1950,OO,6049,N562SW,75,65,50,10,0,LAX,FAT,209,6,19,0,,0,0,0,0,0,0
2007,3,19,1,2100,2100,2150,2150,OO,3795,N457SW,110,110,93,0,0,SLC,LGB,589,5,12,0,,0,0,0,0,0,0
2007,3,19,1,1859,1817,2027,1946,OO,6402,N955SW,88,89,74,41,42,EUG,SFO,451,4,10,0,,0,0,0,0,0,41
2007,3,20,2,1829,1840,1929,1937,OO,5712,N233SW,60,57,45,-8,-11,LAS,PSP,173,3,12,0,,0,0,0,0,0,0
2007,3,20,2,1414,1415,1541,1538,OO,6788,N744SK,147,143,122,3,-1,CHS,ORD,760,6,19,0,,0,0,0,0,0,0
2007,3,21,3,1247,1244,1336,1332,OO,6128,N284YV,49,48,34,4,3,LAX,PSP,110,2,13,0,,0,0,0,0,0,0
2007,3,22,4,1116,1100,1314,1233,OO,3859,N812SK,178,153,120,41,16,ATL,AUS,813,6,52,0,,0,41,0,0,0,0
2007,3,22,4,1259,1300,1426,1421,OO,6488,N970SW,87,81,62,5,-1,LAX,RNO,390,4,21,0,,0,0,0,0,0,0
2007,3,23,5,1702,1705,1819,1813,OO,5732,N578SW,77,68,61,6,-3,GEG,SEA,224,5,11,0,,0,0,0,0,0,0
2007,3,23,5,1130,1135,1308,1300,OO,6821,N748SK,158,145,142,8,-5,BTV,ORD,763,5,11,0,,0,0,0,0,0,0
2007,3,24,6,1250,1255,1349,1355,OO,6200,N562SW,59,60,35,-6,-5,SFO,FAT,158,1,23,0,,0,0,0,0,0,0
2007,3,25,7,1827,1810,2004,1954,OO,3952,N814SK,157,164,137,10,17,MCI,SLC,919,8,12,0,,0,0,0,0,0,0
2007,3,25,7,1003,1002,1247,1253,OO,6616,N958SW,104,111,84,-6,1,DEN,CID,692,5,15,0,,0,0,0,0,0,0
2007,3,26,1,1039,1040,1350,1340,OO,5858,N732SK,131,120,101,10,-1,ORD,CHS,760,10,20,0,,0,0,0,0,0,0
2007,3,27,2,824,830,1045,1035,OO,3712,N297SW,81,65,62,10,-6,EKO,SLC,200,6,13,0,,0,0,0,0,0,0
2007,3,27,2,808,811,859,906,OO,6336,N742SK,51,55,38,-7,-3,SFO,RNO,192,3,10,0,,0,0,0,0,0,0
2007,3,28,3,1328,1315,1637,1606,OO,4032,N802SK,129,111,106,31,13,SFO,SLC,599,7,16,0,,0,0,0,0,0,31
2007,3,28,3,1237,1229,1416,1413,OO,6695,N912SW,99,104,78,3,8,ELP,DEN,563,8,13,0,,0,0,0,0,0,0
2007,3,29,4,1556,1525,1707,1631,OO,6033,N301YV,71,66,54,36,31,GJT,DEN,212,9,8,0,,0,0,0,0,0,36
2007,3,30,5,1741,1740,1839,1844,OO,3773,N459SW,58,64,43,-5,1,BOI,SLC,291,7,8,0,,0,0,0,0,0,0
2007,3,30,5,1206,1150,1430,1419,OO,6361,N765SK,144,149,117,11,16,IAH,ORD,925,13,14,0,,0,0,0,0,0,0
2007,3,31,6,1734,1735,2111,2118,OO,4073,N614SK,157,163,136,-7,-1,SLC,SAT,1086,4,17,0,,0,0,0,0,0,0
2007,3,31,6,1743,1719,1956,1913,OO,6829,N718SK,133,114,97,43,24,MEM,ORD,491,7,29,0,,0,0,0,43,0,0
2007,3,10,6,1456,1500,1822,1833,UA,37,N546UA,326,333,306,-11,-4,SFO,OGG,2338,5,15,0,,0,0,0,0,0,0
2007,3,12,1,2202,2205,600,603,UA,78,N595UA,298,298,280,-3,-3,HNL,SFO,2398,5,13,0,,0,0,0,0,0,0
2007,3,30,5,1140,1135,1340,1406,UA,115,N548UA,240,271,229,-26,5,ORD,LAX,1745,2,9,0,,0,0,0,0,0,0
2007,3,31,6,958,1009,1112,1135,UA,151,N327UA,74,86,57,-23,-11,BDL,IAD,326,6,11,0,,0,0,0,0,0,0
2007,3,16,5,949,650,1456,1219,UA,182,N304UA,187,209,171,157,179,GEG,ORD,1498,7,9,0,,0,157,0,0,0,0
2007,3,17,6,1449,1455,1718,1734,UA,209,N852UA,329,339,303,-16,-6,IAD,LAX,2288,5,21,0,,0,0,0,0,0,0
2007,3,19,1,1141,1116,1310,1239,UA,245,N349UA,89,83,59,31,25,DEN,SLC,391,3,27,0,,0,7,0,6,0,18
2007,3,27,2,1639,1630,1951,1945,UA,268,N565UA,132,135,106,6,9,LAX,DEN,862,10,16,0,,0,0,0,0,0,0
2007,3,5,1,602,610,905,907,UA,297,N572UA,363,357,350,-2,-8,BWI,SFO,2457,4,9,0,,0,0,0,0,0,0
2007,3,28,3,1736,1726,1851,1846,UA,329,N381UA,135,140,115,5,10,DEN,SAN,853,3,17,0,,0,0,0,0,0,0
2007,3,3,6,911,909,1427,1443,UA,358,N558UA,196,214,184,-16,2,DEN,LGA,1619,2,10,0,,0,0,0,0,0,0
2007,3,30,5,656,645,735,743,UA,383,N468UA,99,118,84,-8,11,DFW,DEN,641,8,7,0,,0,0,0,0,0,0
2007,3,27,2,1356,1355,1637,1627,UA,407,N514UA,281,272,249,10,1,BOS,DEN,1754,8,24,0,,0,0,0,0,0,0
2007,3,28,3,1831,1830,1952,2013,UA,435,N377UA,141,163,126,-21,1,DEN,OAK,957,4,11,0,,0,0,0,0,0,0
2007,3,17,6,1918,1820,2040,1953,UA,463,N925UA,82,93,65,47,58,ORD,MSP,334,4,13,0,,0,26,0,0,0,21
2007,3,31,6,803,808,1130,1134,UA,490,N937UA,147,146,121,-4,-5,LAX,DEN,862,6,20,0,,0,0,0,0,0,0
2007,3,22,4,629,630,1133,931,UA,520,N318UA,244,121,103,122,-1,ORD,BDL,783,4,137,0,,0,0,0,122,0,0
2007,3,31,6,1701,1705,1956,1854,UA,543,N403UA,235,169,143,62,-4,BOS,ORD,867,10,82,0,,0,0,0,62,0,0
2007,3,2,5,1401,1325,1713,1628,UA,574,N582UA,132,123,102,45,36,ORD,BDL,783,4,26,0,,0,27,0,9,0,9
2007,3,20,2,727,700,1003,944,UA,602,N432UA,96,104,82,19,27,ORD,DCA,612,2,12,0,,0,19,0,0,0,0
2007,3,22,4,555,600,743,724,UA,635,N341UA,168,144,146,19,-5,EWR,ORD,719,3,19,0,,0,0,0,19,0,0
2007,3,28,3,2025,1940,2225,2154,UA,662,N334UA,60,74,47,31,45,ORD,CMH,296,2,11,0,,0,30,0,0,0,1
2007,3,27,2,2114,2030,2217,2144,UA,691,N381UA,63,74,47,33,44,ORD,DSM,299,2,14,0,,0,6,0,0,0,27
2007,3,11,7,2208,2210,2327,2343,UA,717,N365UA,139,153,122,-16,-2,ORD,DEN,888,7,10,0,,0,0,0,0,0,0
2007,3,29,4,1331,1134,1819,1459,UA,742,N903UA,228,145,122,200,117,DEN,ORD,888,6,100,0,,0,0,43,83,0,74
2007,3,28,3,717,720,937,955,UA,771,N514UA,140,155,116,-18,-3,SEA,LAX,954,10,14,0,,0,0,0,0,0,0
2007,3,17,6,2013,2011,2152,2140,UA,805,N202UA,99,89,60,12,2,SFO,LAX,337,13,26,0,,0,0,0,0,0,0
2007,3,16,5,NA,1800,NA,2050,UA,850,000000,NA,110,NA,NA,NA,ORD,IAD,589,0,0,1,B,0,0,0,0,0,0
2007,3,28,3,1450,1315,2311,2126,UA,890,N532UA,321,311,302,105,95,LAX,JFK,2475,3,16,0,,0,0,0,10,0,95
2007,3,28,3,1535,1530,2050,2042,UA,932,N677UA,195,192,176,8,5,DEN,IAD,1452,7,12,0,,0,0,0,0,0,0
2007,3,17,6,810,757,916,905,UA,981,N665UA,126,128,89,11,13,IAD,ORD,589,10,27,0,,0,0,0,0,0,0
2007,3,5,1,1019,1024,1238,1245,UA,1145,N588UA,259,261,235,-7,-5,LGA,DEN,1619,8,16,0,,0,0,0,0,0,0
2007,3,11,7,1938,1940,2056,2108,UA,1181,N398UA,138,148,114,-12,-2,DEN,BUR,850,3,21,0,,0,0,0,0,0,0
2007,3,31,6,1202,1150,1251,1247,UA,1208,N350UA,109,117,88,4,12,DEN,TUS,639,4,17,0,,0,0,0,0,0,0
2007,3,21,3,1740,1645,2040,1949,UA,1238,N307UA,120,124,103,51,55,DEN,AUS,775,5,12,0,,0,7,0,0,0,44
2007,3,1,4,1441,1441,1631,1634,UA,1411,N460UA,110,113,95,-3,0,DEN,PHX,602,6,9,0,,0,0,0,0,0,0
2007,3,21,3,2132,2135,2236,2247,UA,1443,N436UA,124,132,111,-11,-3,DEN,ONT,819,3,10,0,,0,0,0,0,0,0
2007,3,3,6,711,710,906,908,UA,1471,N449UA,235,238,217,-2,1,TPA,DEN,1506,5,13,0,,0,0,0,0,0,0
2007,3,6,2,1845,1832,1935,1924,UA,1501,N457UA,110,112,91,11,13,DEN,LAS,629,6,13,0,,0,0,0,0,0,0
2007,3,29,4,1005,946,1519,1508,UA,1534,N498UA,194,202,173,11,19,PHX,ORD,1440,6,15,0,,0,0,0,0,0,0
2007,3,11,7,1235,1225,1818,1759,UA,1568,N495UA,223,214,206,19,10,LAS,ORD,1515,4,13,0,,0,10,0,9,0,0
2007,3,1,4,19,2348,534,506,UA,1600,N495UA,195,198,180,28,31,DEN,MCO,1545,3,12,0,,0,28,0,0,0,0
2007,3,1,4,920,924,1016,1026,US,135,N632AW,56,62,39,-10,-4,LAS,SNA,226,4,13,0,,0,0,0,0,0,0
2007,3,3,6,2355,2359,154,212,US,99,N806AW,59,73,38,-18,-4,LAS,PHX,256,4,17,0,,0,0,0,0,0,0
2007,3,5,1,9,2351,118,59,US,116,N818AW,69,68,44,19,18,LAS,LAX,236,5,20,0,,0,18,0,1,0,0
2007,3,7,3,2253,2245,625,605,US,278,N669AW,272,260,250,20,8,LAS,BWI,2106,6,16,0,,0,0,0,12,0,8
2007,3,9,5,1055,1058,1302,1327,US,450,N653AW,247,269,218,-25,-3,DTW,PHX,1671,16,13,0,,0,0,0,0,0,0
2007,3,11,7,1830,1750,1848,1828,US,528,N305AW,138,158,116,20,40,DFW,PHX,868,6,16,0,,0,20,0,0,0,0
2007,3,13,2,628,626,857,911,US,280,N673AW,329,345,295,-14,2,BOS,PHX,2300,19,15,0,,0,0,0,0,0,0
2007,3,14,3,1422,1420,1540,1545,US,660,N821AW,198,205,174,-5,2,STL,PHX,1262,11,13,0,,0,0,0,0,0,0
2007,3,16,5,2034,2035,2200,2203,US,465,N824AW,86,88,68,-3,-1,SFO,LAS,414,5,13,0,,0,0,0,0,0,0
2007,3,18,7,1327,1240,1543,1505,US,291,N628AW,136,145,118,38,47,SEA,LAS,866,5,13,0,,0,38,0,0,0,0
2007,3,20,2,2127,2129,2239,2242,US,668,N314AW,72,73,56,-3,-2,PHX,SNA,338,6,10,0,,0,0,0,0,0,0
2007,3,22,4,2158,1941,2301,2056,US,188,N676AW,63,75,46,125,137,PHX,SAN,304,4,13,0,,0,0,14,0,0,111
2007,3,24,6,2153,2135,316,249,US,4,N628AW,203,194,175,27,18,PHX,ORD,1440,9,19,0,,0,18,0,9,0,0
2007,3,26,1,1918,1813,4,2249,US,596,N175AW,166,156,153,75,65,PHX,MCI,1044,5,8,0,,0,3,0,10,0,62
2007,3,28,3,1859,1822,126,46,US,500,N672AW,207,204,187,40,37,PHX,IND,1489,8,12,0,,0,11,0,3,0,26
2007,3,30,5,714,716,841,848,US,470,N805AW,87,92,70,-7,-2,PHX,BUR,369,5,12,0,,0,0,0,0,0,0
2007,3,22,4,1804,1740,1921,1851,US,1278,N704US,77,71,59,30,24,DCA,BDL,313,3,15,0,,0,24,0,6,0,0
2007,3,5,1,2110,2030,2236,2203,US,1894,N114UW,86,93,70,33,40,PIT,BOS,496,8,8,0,,0,2,0,0,0,31
2007,3,19,1,2015,1940,2218,2125,US,834,N922UW,123,105,81,53,35,CLT,BUF,546,3,39,0,,0,26,0,18,0,9
2007,3,2,5,621,630,812,826,US,860,N453UW,111,116,92,-14,-9,PBI,CLT,590,6,13,0,,0,0,0,0,0,0
2007,3,14,3,1604,1605,2010,1952,US,1041,N917UW,246,227,210,18,-1,STT,CLT,1520,22,14,0,,0,0,0,18,0,0
2007,3,2,5,1508,1500,1650,1637,US,1256,N178US,102,97,85,13,8,TPA,CLT,508,3,14,0,,0,0,0,0,0,0
2007,3,23,5,2320,2315,605,600,US,1550,N188US,225,225,211,5,5,PHX,CLT,1774,3,11,0,,0,0,0,0,0,0
2007,3,6,2,1555,1430,1743,1625,US,1734,N420US,108,115,92,78,85,PBI,CLT,590,6,10,0,,0,8,0,0,0,70
2007,3,28,3,1230,1235,1437,1446,US,1891,N435US,127,131,103,-9,-5,BOS,CLT,728,6,18,0,,0,0,0,0,0,0
2007,3,30,5,921,925,1051,1100,US,951,N532AU,90,95,69,-9,-4,IND,DCA,499,9,12,0,,0,0,0,0,0,0
2007,3,25,7,1320,1310,1531,1516,US,1880,N417US,131,126,108,15,10,MCO,DCA,759,6,17,0,,0,10,0,5,0,0
2007,3,22,4,1956,2000,2114,2116,US,2189,N708UW,78,76,42,-2,-4,LGA,DCA,214,19,17,0,,0,0,0,0,0,0
2007,3,14,3,2153,2145,2337,2336,US,959,N941UW,104,111,89,1,8,CLT,FLL,631,4,11,0,,0,0,0,0,0,0
2007,3,8,4,1527,1440,1730,1634,US,1439,N752US,123,114,92,56,47,DCA,JAX,634,5,26,0,,0,26,0,9,0,21
2007,3,25,7,1259,1255,1459,1443,US,1128,N105UW,120,108,82,16,4,CLT,LGA,544,7,31,0,,0,0,0,16,0,0
2007,3,23,5,1733,1700,1903,1810,US,2180,N752US,90,70,59,53,33,DCA,LGA,214,6,25,0,,0,33,0,20,0,0
2007,3,20,2,2214,2130,2,2253,US,1074,N717UW,108,83,71,69,44,CLT,MDT,413,8,29,0,,0,15,0,27,0,27
2007,3,20,2,1253,1255,1407,1400,US,904,N712US,134,125,103,7,-2,CLT,ORD,599,8,23,0,,0,0,0,0,0,0
2007,3,14,3,954,1000,1246,1255,US,1877,N406US,172,175,137,-9,-6,PHL,PBI,951,3,32,0,,0,0,0,0,0,0
2007,3,20,2,1528,1530,1649,1645,US,1037,N103US,81,75,62,4,-2,PVD,PHL,238,7,12,0,,0,0,0,0,0,0
2007,3,1,4,1429,1425,1609,1558,US,1442,N711UW,100,93,65,11,4,CLT,PHL,448,6,29,0,,0,0,0,0,0,0
2007,3,15,4,1220,1220,1437,1443,US,1726,N202UW,137,143,122,-6,0,MCO,PHL,861,3,12,0,,0,0,0,0,0,0
2007,3,1,4,604,600,811,737,US,1043,N769US,187,157,172,34,4,DFW,PHX,868,5,10,0,,0,0,0,34,0,0
2007,3,23,5,1503,1445,1731,1703,US,1172,N723UW,148,138,127,28,18,TPA,PIT,873,5,16,0,,0,18,0,10,0,0
2007,3,3,6,1009,1005,1126,1119,US,1926,N425US,77,74,51,7,4,DCA,PVD,357,4,22,0,,0,0,0,0,0,0
2007,3,10,6,857,845,1129,1113,US,1959,N742PS,152,148,134,16,12,PIT,RSW,966,6,12,0,,0,11,0,4,0,1
2007,3,26,1,1524,1500,1634,1611,US,1696,N760US,70,71,54,23,24,DCA,SYR,298,4,12,0,,0,8,0,0,0,15
2007,3,1,4,1357,1400,1435,1440,WN,1700,N724SW,98,100,77,-5,-3,BOI,OAK,511,5,16,0,,0,0,0,0,0,0
2007,3,16,5,NA,1138,NA,1425,DL,1480,N996DL,NA,167,NA,NA,NA,TPA,BDL,1111,0,0,1,B,0,0,0,0,0,0
2007,3,17,6,645,635,919,915,DL,1100,N919DE,94,100,77,4,10,PHX,SLC,507,5,12,0,,0,0,0,0,0,0
2007,3,18,7,906,906,1021,1018,DL,819,N690DL,75,72,50,3,0,JAX,ATL,270,9,16,0,,0,0,0,0,0,0
2007,3,19,1,1119,1120,1308,1319,DL,456,N1402A,109,119,78,-11,-1,FLL,ATL,581,6,25,0,,0,0,0,0,0,0
2007,3,19,1,1537,1530,1733,1713,DL,1631,N971DL,116,103,87,20,7,ATL,IAD,533,4,25,0,,0,7,0,13,0,0
2007,3,20,2,1000,955,1358,1359,DL,1170,N3754A,178,184,161,-1,5,SLC,ORD,1249,4,13,0,,0,0,0,0,0,0
2007,3,21,3,1954,2000,2224,2234,DL,775,N951DL,150,154,111,-10,-6,LGA,ATL,761,8,31,0,,0,0,0,0,0,0
2007,3,22,4,855,725,1147,1023,DL,263,N3746H,112,118,86,84,90,ORD,ATL,606,11,15,0,,0,0,84,0,0,0
2007,3,22,4,807,800,1052,1028,DL,1525,N3730B,285,268,237,24,7,CLT,SLC,1727,7,41,0,,0,7,0,17,0,0
2007,3,23,5,755,800,932,928,DL,1054,N952DL,97,88,76,4,-5,ATL,ORF,516,2,19,0,,0,0,0,0,0,0
2007,3,24,6,1352,1355,1444,1453,DL,648,N925DL,52,58,29,-9,-3,GSP,ATL,153,9,14,0,,0,0,0,0,0,0
2007,3,25,7,1237,1230,1905,1851,DL,443,N3769L,208,201,189,14,7,PHX,CVG,1569,8,11,0,,0,0,0,0,0,0
2007,3,25,7,1050,1059,1225,1230,DL,1644,N998DL,95,91,75,-5,-9,SRQ,ATL,445,7,13,0,,0,0,0,0,0,0
2007,3,26,1,722,720,843,832,DL,1168,N965DL,81,72,48,11,2,SAV,ATL,215,14,19,0,,0,0,0,0,0,0
2007,3,27,2,1200,1205,1900,1907,DL,786,N654DL,240,242,219,-7,-5,SAN,ATL,1891,11,10,0,,0,0,0,0,0,0
2007,3,28,3,828,830,945,955,DL,401,N840MH,77,85,55,-10,-2,ATL,MCO,403,8,14,0,,0,0,0,0,0,0
2007,3,28,3,1550,1557,1932,1927,DL,1602,N999DN,162,150,128,5,-7,MSP,ATL,906,10,24,0,,0,0,0,0,0,0
2007,3,29,4,1519,1459,1739,1745,DL,1103,N678DL,140,166,111,-6,20,LGA,ATL,761,11,18,0,,0,0,0,0,0,0
2007,3,30,5,2013,2015,2319,2330,DL,669,N998DL,186,195,156,-11,-2,BOS,TPA,1185,4,26,0,,0,0,0,0,0,0
2007,3,30,5,2125,2050,17,2359,DL,1886,N699DL,172,189,123,18,35,JFK,MCO,944,3,46,0,,0,0,0,2,0,16
2007,3,31,6,1312,1315,1458,1454,DL,1613,N976DL,106,99,81,4,-3,RIC,ATL,481,9,16,0,,0,0,0,0,0,0
2007,3,29,4,1046,1047,1350,1335,EV,4108,N754EV,184,168,150,15,-1,ATL,BGR,1134,3,31,0,,0,0,0,15,0,0
2007,3,7,3,645,645,818,812,EV,4141,N875AS,93,87,65,6,0,ATL,CVG,373,8,20,0,,0,0,0,0,0,0
2007,3,16,5,1640,1559,1940,1909,EV,4177,N846AS,120,130,99,31,41,ICT,ATL,781,11,10,0,,0,0,31,0,0,0
2007,3,16,5,1618,1530,1703,1628,EV,4203,N979EV,45,58,34,35,48,ATL,CAE,191,2,9,0,,0,0,35,0,0,0
2007,3,7,3,643,650,921,913,EV,4234,N975EV,158,143,119,8,-7,BGM,ATL,749,11,28,0,,0,0,0,0,0,0
2007,3,1,4,NA,1523,NA,1535,EV,4267,N748EV,NA,72,NA,NA,NA,ATL,PFN,247,0,0,1,B,0,0,0,0,0,0
2007,3,15,4,1940,1545,2128,1734,EV,4298,N838AS,108,109,75,234,235,CVG,ALB,623,4,29,0,,0,234,0,0,0,0
2007,3,11,7,754,800,912,935,EV,4332,N708EV,138,155,128,-23,-6,ATL,SAT,874,2,8,0,,0,0,0,0,0,0
2007,3,14,3,1640,1625,1921,1923,EV,4400,N719EV,161,178,141,-2,15,MHT,ATL,952,8,12,0,,0,0,0,0,0,0
2007,3,23,5,1427,1427,1617,1620,EV,4433,N833AS,110,113,81,-3,0,ATL,ERI,626,7,22,0,,0,0,0,0,0,0
2007,3,5,1,1245,1224,1523,1519,EV,4465,N724EV,158,175,145,4,21,MHT,ATL,952,6,7,0,,0,0,0,0,0,0
2007,3,16,5,2017,1950,2113,2047,EV,4500,N722EV,56,57,36,26,27,CVG,TYS,226,3,17,0,,0,26,0,0,0,0
2007,3,10,6,1525,1520,1652,1653,EV,4532,N974EV,87,93,63,-1,5,ATL,DAY,432,2,22,0,,0,0,0,0,0,0
2007,3,1,4,1108,1010,1433,1322,EV,4562,N973EV,145,132,128,71,58,SAT,ATL,874,9,8,0,,0,0,58,13,0,0
2007,3,13,2,1923,1900,2126,2120,EV,4593,N883AS,123,140,100,6,23,ATL,ILG,642,6,17,0,,0,0,0,0,0,0
2007,3,27,2,1229,1225,1423,1429,EV,4621,N750EV,114,124,97,-6,4,EYW,ATL,646,12,5,0,,0,0,0,0,0,0
2007,3,19,1,1806,630,2020,843,EV,4656,N856AS,134,133,99,697,696,ACY,ATL,678,23,12,0,,0,696,0,1,0,0
2007,3,8,4,1644,1645,1957,1951,EV,4700,N975EV,133,126,101,6,-1,DSM,ATL,743,21,11,0,,0,0,0,0,0,0
2007,3,17,6,711,706,1035,1017,EV,4735,N680BR,144,131,79,18,5,DSM,ATL,743,34,31,0,,0,0,0,18,0,0
2007,3,20,2,1157,1151,1251,1255,EV,4770,N847AS,54,64,30,-4,6,AGS,ATL,143,13,11,0,,0,0,0,0,0,0
2007,3,12,1,2204,2027,2250,2123,EV,4811,N840AS,106,116,74,87,97,ATL,SGF,563,5,27,0,,0,87,0,0,0,0
2007,3,27,2,728,734,832,850,EV,4849,N642AS,64,76,41,-18,-6,AGS,ATL,143,12,11,0,,0,0,0,0,0,0
2007,3,21,3,1606,1550,1648,1643,EV,4880,N834AS,42,53,24,5,16,ATL,CHA,106,3,15,0,,0,0,0,0,0,0
2007,3,22,4,720,720,830,826,EV,4916,N748EV,70,66,42,4,0,LAX,LAS,236,11,17,0,,0,0,0,0,0,0
2007,3,3,6,1825,1800,1947,1940,F9,661,N927FR,142,160,126,7,25,DEN,SFO,967,4,12,0,,0,0,0,0,0,0
2007,3,7,3,1023,1030,1146,1150,F9,281,N920FR,143,140,118,-4,-7,STL,DEN,770,12,13,0,,0,0,0,0,0,0
2007,3,11,7,1055,1030,1217,1155,F9,584,N908FR,82,85,59,22,25,SLC,DEN,391,12,11,0,,0,1,0,21,0,0
2007,3,15,4,1531,1515,1833,1835,F9,146,N805FR,122,140,108,-2,16,DEN,IAH,861,6,8,0,,0,0,0,0,0,0
2007,3,18,7,612,620,938,940,F9,420,N950FR,146,140,117,-2,-8,SAN,DEN,853,9,20,0,,0,0,0,0,0,0
2007,3,22,4,1637,1645,1750,1810,F9,129,N933FR,73,85,60,-20,-8,SLC,DEN,391,5,8,0,,0,0,0,0,0,0
2007,3,26,1,1546,1545,1826,1830,F9,858,N927FR,100,105,81,-4,1,PHX,DEN,602,6,13,0,,0,0,0,0,0,0
2007,3,30,5,851,900,1047,1110,F9,721,N913FR,236,250,202,-23,-9,DCA,DEN,1476,15,19,0,,0,0,0,0,0,0
2007,3,1,4,1931,1809,2220,2035,FL,66,N978AT,109,86,76,105,82,MSY,ATL,425,24,9,0,,0,0,0,23,0,82
2007,3,3,6,918,920,1009,1021,FL,382,N966AT,111,121,92,-12,-2,ATL,MLI,633,4,15,0,,0,0,0,0,0,0
2007,3,4,7,948,950,1053,1059,FL,570,N989AT,65,69,51,-6,-2,JAX,ATL,270,6,8,0,,0,0,0,0,0,0
2007,3,6,2,1357,1401,1539,1547,FL,490,N972AT,102,106,84,-8,-4,ATL,BWI,576,8,10,0,,0,0,0,0,0,0
2007,3,7,3,1712,1704,1935,1919,FL,459,N308AT,143,135,111,16,8,BWI,MCO,787,9,23,0,,0,0,0,8,0,8
2007,3,8,4,1210,1220,1421,1420,FL,567,N296AT,191,180,172,1,-10,MIA,MDW,1182,7,12,0,,0,0,0,0,0,0
2007,3,10,6,1134,1138,1251,1249,FL,430,N961AT,137,131,113,2,-4,ATL,MCI,692,3,21,0,,0,0,0,0,0,0
2007,3,11,7,1724,1728,1959,2009,FL,1904,N951AT,95,101,84,-10,-4,GPT,FLL,620,4,7,0,,0,0,0,0,0,0
2007,3,12,1,1831,1830,2106,2102,FL,393,N980AT,155,152,134,4,1,RSW,IND,946,10,11,0,,0,0,0,0,0,0
2007,3,14,3,1100,1100,1334,1346,FL,685,N945AT,154,166,133,-12,0,BOS,ATL,946,10,11,0,,0,0,0,0,0,0
2007,3,15,4,1118,1108,1301,1247,FL,838,N315AT,163,159,142,14,10,MCO,MDW,989,7,14,0,,0,0,0,0,0,0
2007,3,17,6,1737,1722,1752,1747,FL,1592,N966AT,75,85,52,5,15,ATL,GPT,352,4,19,0,,0,0,0,0,0,0
2007,3,18,7,2235,1945,34,2217,FL,299,N994AT,119,152,99,137,170,EWR,ATL,745,7,13,0,,0,0,0,0,0,137
2007,3,19,1,950,956,1103,1120,FL,76,N990AT,73,84,57,-17,-6,RDU,ATL,356,6,10,0,,0,0,0,0,0,0
2007,3,21,3,1237,1242,1348,1358,FL,99,N927AT,71,76,56,-10,-5,ATL,RDU,356,4,11,0,,0,0,0,0,0,0
2007,3,22,4,2001,1753,2111,1919,FL,915,N287AT,70,86,50,112,128,LGA,PHF,288,4,16,0,,0,0,0,0,0,112
2007,3,24,6,2254,2255,20,30,FL,218,N939AT,86,95,69,-10,-1,ATL,CAK,528,5,12,0,,0,0,0,0,0,0
2007,3,25,7,841,845,1101,1110,FL,215,N910AT,140,145,125,-9,-4,CAK,RSW,991,5,10,0,,0,0,0,0,0,0
2007,3,26,1,608,615,832,839,FL,78,N940AT,84,84,64,-7,-7,MSY,ATL,425,12,8,0,,0,0,0,0,0,0
2007,3,28,3,752,800,812,818,FL,523,N946AT,80,78,63,-6,-8,ATL,MEM,332,5,12,0,,0,0,0,0,0,0
2007,3,29,4,1350,1345,1618,1619,FL,679,N933AT,148,154,126,-1,5,HPN,MCO,972,6,16,0,,0,0,0,0,0,0
2007,3,30,5,1649,1654,1822,1828,FL,692,N919AT,93,94,73,-6,-5,SRQ,ATL,445,11,9,0,,0,0,0,0,0,0
2007,3,6,2,1337,1340,2030,2035,HA,12,N590HA,413,415,389,-5,-3,HNL,SFO,2398,6,18,0,,0,0,0,0,0,0
2007,3,22,4,611,615,645,652,HA,113,N481HA,34,37,20,-7,-4,HNL,LIH,102,6,8,0,,0,0,0,0,0,0
2007,3,15,4,1326,1330,1408,1404,HA,165,N480HA,42,34,26,4,-4,OGG,HNL,100,5,11,0,,0,0,0,0,0,0
