Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2004,3,14,7,745,745,1008,1025,WN,415,N701GS,263,280,251,-17,0,MDW,OAK,1844,5,7,0,,0,0,0,0,0,0
2004,3,14,7,1300,1305,1620,1640,WN,1631,N794,140,155,130,-20,-5,STL,FLL,1056,5,5,0,,0,0,0,0,0,0
2004,3,15,1,810,810,1011,1030,WN,1642,N657SW,121,140,112,-19,0,HOU,MDW,937,3,6,0,,0,0,0,0,0,0
2004,3,15,1,1555,1555,1645,1650,WN,2032,N649SW,50,55,42,-5,0,ONT,LAS,197,3,5,0,,0,0,0,0,0,0
2004,3,16,2,1503,1420,1633,1530,WN,1549,N657SW,90,70,63,63,43,ALB,BWI,288,2,25,0,,0,0,10,20,0,33
2004,3,16,2,1650,1630,1752,1735,WN,2020,N786,62,65,40,17,20,LAS,LAX,236,7,15,0,,0,4,0,0,0,13
2004,3,16,2,1830,1830,2,15,WN,1503,N756,212,225,201,-13,0,PHX,MCO,1848,3,8,0,,0,0,0,0,0,0
2004,3,17,3,2220,2210,2220,2210,WN,1042,N654SW,60,60,50,10,10,BOI,GEG,287,2,8,0,,0,0,0,0,0,0
2004,3,17,3,1808,1800,2015,2020,WN,236,N395SW,67,80,54,-5,8,LAX,PHX,370,3,10,0,,0,0,0,0,0,0
2004,3,17,3,2150,2150,2253,2255,WN,901,N613SW,63,65,53,-2,0,SAN,LAS,258,3,7,0,,0,0,0,0,0,0
2004,3,18,4,2205,1955,35,2230,WN,596,N307SW,150,155,135,125,130,BWI,PBI,883,5,10,0,,0,10,0,0,0,115
2004,3,18,4,1141,1135,1356,1400,WN,1086,N422,135,145,120,-4,6,MCO,ISP,972,6,9,0,,0,0,0,0,0,0
2004,3,18,4,1055,1030,1212,1140,WN,1593,N644SW,77,70,59,32,25,SJC,LAX,308,4,14,0,,0,0,0,14,0,18
2004,3,19,5,1440,1435,1535,1535,WN,244,N89SW,55,60,47,0,5,DAL,SAT,248,3,5,0,,0,0,0,0,0,0
2004,3,19,5,911,815,1029,935,WN,2780,N340,78,80,68,54,56,MSY,BNA,471,4,6,0,,0,54,0,0,0,0
2004,3,19,5,2050,2020,2338,2305,WN,2000,N432,108,105,97,33,30,STL,BWI,737,3,8,0,,0,5,0,3,0,25
2004,3,20,6,1019,1015,1126,1120,WN,726,N342,67,65,53,6,4,LAS,SAN,258,2,12,0,,0,0,0,0,0,0
2004,3,20,6,2020,2020,2131,2135,WN,2400,N620SW,71,75,56,-4,0,SJC,LAS,386,5,10,0,,0,0,0,0,0,0
2004,3,21,7,1220,1200,1312,1255,WN,24,N615SW,52,55,45,17,20,HOU,DAL,239,2,5,0,,0,14,0,0,0,3
2004,3,21,7,1025,1025,1115,1115,WN,1769,N781,50,50,35,0,0,ORF,BWI,159,5,10,0,,0,0,0,0,0,0
2004,3,22,1,1950,1950,2032,2035,WN,179,N608SW,42,45,32,-3,0,BNA,BHM,177,2,8,0,,0,0,0,0,0,0
2004,3,22,1,2130,2130,2345,2345,WN,2996,N732,75,75,58,0,0,LAS,SLC,368,5,12,0,,0,0,0,0,0,0
2004,3,22,1,1005,1005,1120,1145,WN,642,N616SW,135,160,125,-25,0,PVD,MDW,842,3,7,0,,0,0,0,0,0,0
2004,3,23,2,1410,1410,1511,1515,WN,1267,N629SW,61,65,52,-4,0,BWI,BUF,281,2,7,0,,0,0,0,0,0,0
2004,3,23,2,1355,1355,1527,1540,WN,1829,N513,212,225,193,-13,0,MCI,LAX,1363,6,13,0,,0,0,0,0,0,0
2004,3,23,2,1356,1310,1510,1435,WN,960,N778,134,145,123,35,46,SAT,PHX,843,5,6,0,,0,0,0,0,0,35
2004,3,24,3,1345,1345,1435,1435,WN,2661,N722,50,50,37,0,0,DAL,AUS,189,6,7,0,,0,0,0,0,0,0
2004,3,24,3,1800,1800,1923,1925,WN,1990,N754,83,85,66,-2,0,MDW,MCI,405,4,13,0,,0,0,0,0,0,0
2004,3,24,3,1340,1340,1500,1455,WN,1859,N756,80,75,67,5,0,SMF,LAX,373,5,8,0,,0,0,0,0,0,0
2004,3,25,4,620,620,813,815,WN,1130,N684,53,55,43,-2,0,GEG,BOI,287,2,8,0,,0,0,0,0,0,0
2004,3,25,4,1010,1010,1120,1120,WN,583,N353,70,70,56,0,0,OAK,ONT,361,2,12,0,,0,0,0,0,0,0
2004,3,25,4,1610,1610,1746,1810,WN,1933,N354,156,180,144,-24,0,TPA,SAT,972,2,10,0,,0,0,0,0,0,0
2004,3,26,5,1135,1135,1240,1245,WN,128,N736,65,70,50,-5,0,ISP,BWI,220,5,10,0,,0,0,0,0,0,0
2004,3,26,5,1300,1235,1415,1350,WN,2282,N310,75,75,60,25,25,PDX,RNO,444,5,10,0,,0,5,0,0,0,20
2004,3,27,6,1735,1735,1953,1955,WN,1868,N787,78,80,65,-2,0,BNA,JAX,484,3,10,0,,0,0,0,0,0,0
2004,3,27,6,920,920,1114,1120,WN,962,N442,234,240,220,-6,0,MDW,LAS,1521,4,10,0,,0,0,0,0,0,0
2004,3,28,7,1340,1340,1535,1540,WN,1337,N369,55,60,47,-5,0,ABQ,MAF,332,3,5,0,,0,0,0,0,0,0
2004,3,28,7,2025,1950,2125,2050,WN,2910,N720,60,60,44,35,35,LAS,SAN,258,4,12,0,,0,13,0,0,0,22
2004,3,28,7,1500,1445,1933,1920,WN,1535,N735,153,155,140,13,15,SAN,AUS,1164,3,10,0,,0,0,0,0,0,0
2004,3,29,1,1925,1900,2058,2045,WN,486,N415,93,105,75,13,25,BWI,SDF,495,3,15,0,,0,0,0,0,0,0
2004,3,29,1,2055,2055,2215,2225,WN,2087,N604SW,140,150,120,-10,0,MCO,STL,880,5,15,0,,0,0,0,0,0,0
2004,3,29,1,1630,1625,1718,1720,WN,2381,N348,48,55,35,-2,5,SJC,RNO,188,3,10,0,,0,0,0,0,0,0
2004,3,30,2,1235,1235,1249,1240,WN,1823,N410,74,65,53,9,0,DTW,MDW,229,4,17,0,,0,0,0,0,0,0
2004,3,30,2,1125,1125,1228,1235,WN,2708,N370,63,70,55,-7,0,MSY,HOU,303,3,5,0,,0,0,0,0,0,0
2004,3,30,2,NA,1935,NA,2040,WN,371,0,NA,65,NA,NA,NA,STL,MDW,251,0,0,1,A,0,0,0,0,0,0
2004,3,31,3,1145,1145,1240,1245,WN,898,N328SW,55,60,46,-5,0,HOU,MSY,303,4,5,0,,0,0,0,0,0,0
2004,3,31,3,2200,2200,2305,2315,WN,1589,N352,65,75,55,-10,0,ONT,OAK,361,3,7,0,,0,0,0,0,0,0
2004,3,5,5,735,735,823,812,NW,617,N619NW,108,97,77,11,0,LAN,MSP,455,10,21,0,,0,0,0,0,0,0
2004,3,6,6,1313,1323,1421,1431,NW,656,N8928E,68,68,47,-10,-10,IND,DTW,231,8,13,0,,0,0,0,0,0,0
2004,3,15,1,1316,1320,1412,1415,NW,690,N619NW,56,55,32,-3,-4,FSD,MSP,197,6,18,0,,0,0,0,0,0,0
2004,3,22,1,856,901,935,939,NW,733,N8915E,39,38,19,-4,-5,DTW,LAN,74,5,15,0,,0,0,0,0,0,0
2004,3,11,4,106,115,614,608,NW,774,N584NW,188,173,168,6,-9,LAS,MSP,1300,4,16,0,,0,0,0,0,0,0
2004,3,27,6,928,930,1145,1144,NW,818,N8986E,77,74,57,1,-2,MEM,ATL,332,8,12,0,,0,0,0,0,0,0
2004,3,13,6,656,700,750,803,NW,878,N8932E,54,63,39,-13,-4,BHM,MEM,211,5,10,0,,0,0,0,0,0,0
2004,3,1,1,1204,1210,1302,1255,NW,932,N8945E,58,45,39,7,-6,LIT,MEM,129,6,13,0,,0,0,0,0,0,0
2004,3,6,6,839,845,1109,1105,NW,970,N8923E,90,80,56,4,-6,MEM,IND,381,12,22,0,,0,0,0,0,0,0
2004,3,11,4,906,908,958,954,NW,1012,N754NW,52,46,28,4,-2,DTW,MBS,98,3,21,0,,0,0,0,0,0,0
2004,3,9,2,628,630,757,748,NW,1049,N919RW,149,138,107,9,-2,PIT,MSP,726,5,37,0,,0,0,0,0,0,0
2004,3,29,1,1336,1339,1618,1613,NW,1098,N784NC,102,94,80,5,-3,BNA,DTW,457,7,15,0,,0,0,0,0,0,0
2004,3,10,3,1023,1024,1158,1151,NW,1136,N367NB,95,87,71,7,-1,DTW,BWI,408,7,17,0,,0,0,0,0,0,0
2004,3,17,3,555,600,930,930,NW,1184,N315NB,155,150,128,0,-5,DFW,DTW,987,16,11,0,,0,0,0,0,0,0
2004,3,20,6,1855,1800,2048,1920,NW,1230,N318NB,113,80,55,88,55,MSP,ORD,334,6,52,0,,0,0,55,33,0,0
2004,3,11,4,1838,1835,2052,2049,NW,1272,N367NW,74,74,57,3,3,MSP,GRR,408,2,15,0,,0,0,0,0,0,0
2004,3,1,1,1428,1430,1534,1537,NW,1404,N751NW,66,67,44,-3,-2,IND,DTW,231,8,14,0,,0,0,0,0,0,0
2004,3,30,2,848,853,1011,1034,NW,1449,N962N,143,161,126,-23,-5,DTW,OKC,900,4,13,0,,0,0,0,0,0,0
2004,3,14,7,920,928,1115,1114,NW,1479,N920RW,115,106,93,1,-8,HPN,DTW,505,5,17,0,,0,0,0,0,0,0
2004,3,15,1,724,730,831,840,NW,1518,N8932E,67,70,49,-9,-6,STL,MEM,256,4,14,0,,0,0,0,0,0,0
2004,3,24,3,1335,1340,1540,1551,NW,1558,N771NC,65,71,43,-11,-5,MKE,DTW,238,9,13,0,,0,0,0,0,0,0
2004,3,9,2,1002,955,1300,1307,NW,1596,N330NW,118,132,104,-7,7,MEM,FLL,851,2,12,0,,0,0,0,0,0,0
2004,3,17,3,1856,1844,2112,2111,NW,1634,N310NB,136,147,111,1,12,MSP,DFW,852,11,14,0,,0,0,0,0,0,0
2004,3,19,5,1910,1912,1930,1929,NW,1687,N767NC,80,77,57,1,-2,DTW,MSN,312,4,19,0,,0,0,0,0,0,0
2004,3,22,1,641,645,723,725,NW,1739,N784NC,42,40,20,-2,-4,FNT,DTW,56,12,10,0,,0,0,0,0,0,0
2004,3,31,3,949,930,1135,1120,NW,1779,N347NB,106,110,73,15,19,PHL,DTW,453,7,26,0,,0,0,0,0,0,15
2004,3,28,7,1710,1711,1843,1848,NW,1816,N926RC,93,97,79,-5,-1,DTW,HPN,505,5,9,0,,0,0,0,0,0,0
2004,3,29,1,1840,1835,2012,2016,NW,1852,N364NW,152,161,134,-4,5,MCO,MKE,1066,6,12,0,,0,0,0,0,0,0
2004,3,22,1,1616,1620,1749,1748,NW,1893,N915RW,93,88,68,1,-4,MDT,DTW,370,6,19,0,,0,0,0,0,0,0
2004,3,28,7,1345,1340,1529,1519,NW,1926,N940N,104,99,80,10,5,DTW,JFK,508,9,15,0,,0,0,0,0,0,0
2004,3,25,4,1201,1204,1246,1249,NW,1963,N8913E,45,45,25,-3,-3,DTW,AZO,113,6,14,0,,0,0,0,0,0,0
2004,3,26,5,NA,1704,NA,1900,OH,5763,N972CA,NA,116,NA,NA,NA,ATL,SBN,566,0,0,1,A,0,0,0,0,0,0
2004,3,21,7,2305,2250,39,32,OH,5774,N471CA,94,102,79,7,15,CVG,EWR,569,5,10,0,,0,0,0,0,0,0
2004,3,3,3,637,645,717,722,OH,5753,N995CA,40,37,-1377,-5,-8,DAY,CVG,64,1403,14,0,,0,0,0,0,0,0
2004,3,18,4,555,555,752,759,OH,5599,N447CA,117,124,95,-7,0,SAV,LGA,722,10,12,0,,0,0,0,0,0,0
2004,3,9,2,754,755,832,840,OH,5660,N642CA,38,45,24,-8,-1,CVG,SDF,83,3,11,0,,0,0,0,0,0,0
2004,3,12,5,752,750,911,914,OH,5260,N735CA,79,84,56,-3,2,CVG,RIC,413,3,20,0,,0,0,0,0,0,0
2004,3,15,1,849,850,946,950,OH,5283,N978CA,57,60,41,-4,-1,CVG,CAK,214,3,13,0,,0,0,0,0,0,0
2004,3,1,1,914,915,1010,1005,OH,5756,N959CA,56,50,38,5,-1,CVG,DAY,64,6,12,0,,0,0,0,0,0,0
2004,3,3,3,1015,1015,1050,1116,OH,5642,N712CA,95,121,78,-26,0,ATL,STL,483,3,14,0,,0,0,0,0,0,0
2004,3,7,7,930,930,1125,1137,OH,5329,N491CA,115,127,83,-12,0,ATL,AVP,714,3,29,0,,0,0,0,0,0,0
2004,3,17,3,1043,1045,1157,1205,OH,5734,N494CA,74,80,59,-8,-2,CVG,SCE,383,3,12,0,,0,0,0,0,0,0
2004,3,31,3,1150,1150,1229,1227,OH,5825,N995CA,39,37,18,2,0,CVG,LEX,70,2,19,0,,0,0,0,0,0,0
2004,3,9,2,1059,1055,1300,1250,OH,5813,N977CA,121,115,97,10,4,CVG,ISP,626,5,19,0,,0,0,0,0,0,0
2004,3,1,1,1233,1235,1337,1345,OH,5564,N969CA,64,70,49,-8,-2,CVG,GSO,330,4,11,0,,0,0,0,0,0,0
2004,3,19,5,1338,1335,1407,1415,OH,5739,N807CA,89,100,76,-8,3,CVG,LIT,513,3,10,0,,0,0,0,0,0,0
2004,3,28,7,1230,1230,1441,1510,OH,5812,N496CA,131,160,109,-29,0,ISP,ATL,795,8,14,0,,0,0,0,0,0,0
2004,3,2,2,1303,1305,1513,1521,OH,5402,N989CA,130,136,117,-8,-2,MCO,CVG,756,1,12,0,,0,0,0,0,0,0
2004,3,18,4,1325,1315,1543,1540,OH,5850,N938CA,138,145,122,3,10,MHT,CVG,741,1,15,0,,0,0,0,0,0,0
2004,3,26,5,1500,1505,1626,1640,OH,5264,N489CA,86,95,68,-14,-5,RIC,CVG,413,2,16,0,,0,0,0,0,0,0
2004,3,17,3,1530,1530,1654,1646,OH,5855,N973CA,144,136,121,8,0,ATL,DSM,743,4,19,0,,0,0,0,0,0,0
2004,3,18,4,1635,1635,1724,1719,OH,5857,N783CA,109,104,83,5,0,CVG,DSM,505,3,23,0,,0,0,0,0,0,0
2004,3,30,2,1545,1553,1758,1815,OH,5638,N641CA,73,82,60,-17,-8,EVV,ATL,350,8,5,0,,0,0,0,0,0,0
2004,3,5,5,1555,1530,1832,1814,OH,5832,N374CA,157,164,140,18,25,MIA,CVG,948,2,15,0,,0,18,0,0,0,0
2004,3,29,1,1900,1855,1912,1912,OH,5840,N487CA,72,77,42,0,5,CVG,MDW,249,21,9,0,,0,0,0,0,0,0
2004,3,31,3,1850,1900,1942,1948,OH,5752,N470CA,52,48,31,-6,-10,IND,CVG,98,5,16,0,,0,0,0,0,0,0
2004,3,28,7,1906,1848,2010,2000,OH,5928,N979CA,64,72,43,10,18,TYS,CVG,226,3,18,0,,0,0,0,0,0,0
2004,3,12,5,1920,1920,2054,2043,OH,5705,N812CA,154,143,115,11,0,ATL,ICT,781,5,34,0,,0,0,0,0,0,0
2004,3,14,7,2020,2030,2125,2150,OH,5944,N821CA,65,80,55,-25,-10,HLN,SLC,402,5,5,0,,0,0,0,0,0,0
2004,3,13,6,1945,2000,2157,2227,OH,5087,n815ca,132,147,111,-30,-15,BUF,ATL,712,10,11,0,,0,0,0,0,0,0
2004,3,7,7,2100,1800,2223,1950,OH,5179,N526CA,83,110,-1267,153,180,DCA,CVG,411,1343,7,0,,0,0,153,0,0,0
2004,3,6,6,2311,2315,2305,2322,OH,5421,N455CA,54,67,39,-17,-4,CVG,BNA,230,3,12,0,,0,0,0,0,0,0
2004,3,1,1,940,941,1025,1030,OO,3610,N186SW,44,49,33,-5,0,PIH,SLC,150,5,7,0,,0,0,0,0,0,0
2004,3,1,1,1210,1125,1332,1306,OO,6648,N935SW,82,101,168,26,45,DEN,BZN,525,2,11,0,,0,26,0,0,0,0
2004,3,2,2,1440,1449,1531,1534,OO,6346,N234SW,42,45,30,-3,0,SEA,PDX,129,3,18,0,,0,0,0,0,0,0
2004,3,3,3,1856,1852,1934,1922,OO,6177,N221SW,38,30,17,12,4,SNA,LAX,36,7,14,0,,0,0,0,0,0,0
2004,3,4,4,1440,1430,1544,1528,OO,6018,N560SW,64,58,140,16,10,LAS,PSP,173,3,20,0,,0,0,0,0,0,16
2004,3,5,5,858,900,1219,1224,OO,3873,N411SW,139,144,317,-5,0,SLC,MCI,919,7,15,0,,0,0,0,0,0,0
2004,3,6,6,1014,1000,1011,1004,OO,3642,N212SW,57,64,47,7,14,SLC,EKO,200,3,7,0,,0,0,0,0,0,0
2004,3,6,6,751,800,835,900,OO,6843,N959SW,95,120,185,-25,0,ROA,ORD,531,8,10,0,,0,0,0,0,0,0
2004,3,7,7,1206,1214,1238,1255,OO,6547,N903SW,24,41,23,-17,0,SAN,LAX,109,1,8,0,,0,0,0,0,0,0
2004,3,8,1,528,536,632,645,OO,6305,N232SW,56,69,154,-13,0,GEG,SEA,224,3,6,0,,0,0,0,0,0,0
2004,3,9,2,1113,1119,1158,1205,OO,6130,N566SW,39,46,29,-7,0,SBA,LAX,89,10,6,0,,0,0,0,0,0,0
2004,3,10,3,1441,1445,1556,1605,OO,4003,N466SW,71,80,163,-9,0,GTF,SLC,463,5,6,0,,0,0,0,0,0,0
2004,3,11,4,1241,1235,1404,1403,OO,3839,N410SW,143,148,331,1,6,TUL,SLC,926,5,5,0,,0,0,0,0,0,0
2004,3,12,5,707,653,759,740,OO,3603,N581SW,52,47,40,19,14,TWF,SLC,175,5,7,0,,0,19,0,0,0,0
2004,3,12,5,1218,1220,1333,1345,OO,6603,N945SW,73,85,146,-12,0,SMF,LAX,373,6,22,0,,0,0,0,0,0,0
2004,3,13,6,1745,1750,1830,1851,OO,6441,N925SW,40,61,36,-21,0,RNO,SFO,192,4,5,0,,0,0,0,0,0,0
2004,3,14,7,1324,1310,1512,1510,OO,6259,N561SW,108,120,195,2,14,RDM,SFO,462,5,7,0,,0,0,0,0,0,0
2004,3,15,1,1959,1955,2114,2114,OO,6095,N221SW,75,79,162,0,4,MRY,LAX,267,7,5,0,,0,0,0,0,0,0
2004,3,16,2,1940,1940,2150,2157,OO,3955,N443SW,70,77,159,-7,0,RNO,SLC,422,5,5,0,,0,0,0,0,0,0
2004,3,17,3,1126,1128,1246,1258,OO,3795,N589SW,78,90,158,-12,0,DFW,MSY,448,5,16,0,,0,0,0,0,0,0
2004,3,17,3,1618,1625,1745,1756,OO,9538,N585SW,80,91,165,-11,0,SJT,IAH,321,14,7,0,,0,0,0,0,0,0
2004,3,18,4,1054,1057,1143,1143,OO,6546,N957SW,46,46,28,0,0,LAX,SAN,109,4,17,0,,0,0,0,0,0,0
2004,3,19,5,656,651,731,729,OO,6300,N226SW,35,38,27,2,5,EUG,PDX,106,3,5,0,,0,0,0,0,0,0
2004,3,20,6,1635,1638,1644,1650,OO,6169,N218SW,66,72,157,-6,0,YUM,LAX,237,5,6,0,,0,0,0,0,0,0
2004,3,21,7,1619,1605,1703,1649,OO,6042,N560SW,44,44,26,14,14,LAX,BFL,109,4,14,0,,0,0,0,0,0,0
2004,3,22,1,1309,1309,1537,1536,OO,3916,N588SW,88,87,167,1,0,FAT,SLC,501,9,11,0,,0,0,0,0,0,0
2004,3,23,2,945,945,1222,1225,OO,3700,N457SW,97,100,180,-3,0,PDX,SLC,630,5,11,0,,0,0,0,0,0,0
2004,3,23,2,1713,1710,1829,1833,OO,6748,N701SK,76,83,159,-4,3,DEN,SLC,391,4,12,0,,0,0,0,0,0,0
2004,3,24,3,842,840,912,928,OO,6465,N952SW,30,48,18,-16,2,SFO,SMF,86,2,10,0,,0,0,0,0,0,0
2004,3,25,4,1214,1152,1338,1310,OO,6247,N293SW,84,78,168,28,22,SBA,SFO,262,10,5,0,,0,28,0,0,0,0
2004,3,26,5,1705,1701,1749,1744,OO,6073,N268UE,44,43,33,5,4,LAX,SAN,109,3,8,0,,0,0,0,0,0,0
2004,3,27,6,1338,1320,1655,1626,OO,3942,N594SW,137,126,319,29,18,SLC,OMA,839,4,12,0,,0,0,29,0,0,0
2004,3,28,7,730,730,905,856,OO,3838,N720SW,95,86,176,9,0,FCA,SLC,532,8,10,0,,0,0,0,0,0,0
2004,3,29,1,1105,1105,1217,1223,OO,3625,N196SW,72,78,162,-6,0,SLC,SGU,269,4,5,0,,0,0,0,0,0,0
2004,3,29,1,1033,1035,1324,1321,OO,6668,N927SW,109,106,192,3,0,DEN,FAR,627,4,14,0,,0,0,0,0,0,0
2004,3,30,2,1138,1039,1304,1205,OO,6404,N905SW,86,86,173,59,59,EUG,SFO,451,4,8,0,,0,0,0,59,0,0
2004,3,31,3,1258,1300,1352,1359,OO,6194,N221SW,52,59,43,-7,0,CIC,SFO,153,5,6,0,,0,0,0,0,0,0
2004,3,15,1,1044,1050,1152,1205,XE,2051,N14542,68,75,54,-13,-6,IAD,CLE,288,4,10,0,,0,0,0,0,0,0
2004,3,29,1,549,550,1007,1000,XE,2966,N11119,198,190,156,7,-1,SLC,IAH,1195,21,21,0,,0,0,0,0,0,0
2004,3,19,5,1922,1915,2103,2014,XE,3251,N22909,101,59,35,49,7,IAH,AEX,190,6,60,0,,0,7,0,42,0,0
2004,3,7,7,1037,1040,1359,1409,XE,3414,N14125,142,149,113,-10,-3,IAH,CMH,986,19,10,0,,0,0,0,0,0,0
2004,3,22,1,651,700,736,756,XE,2078,N14998,45,56,30,-20,-9,LCH,IAH,127,10,5,0,,0,0,0,0,0,0
2004,3,25,4,1320,1320,1652,1638,XE,2750,N14568,152,138,122,14,0,IAH,CHS,925,3,27,0,,0,0,0,0,0,0
2004,3,4,4,650,700,952,1002,XE,2945,N24128,122,122,97,-10,-10,MSN,EWR,799,9,16,0,,0,0,0,0,0,0
2004,3,8,1,1140,1147,1224,1229,XE,2071,N17513,44,42,33,-5,-7,BPT,IAH,79,7,4,0,,0,0,0,0,0,0
2004,3,24,3,840,845,1028,1033,XE,2415,N17507,108,108,71,-5,-5,LGA,CLE,418,4,33,0,,0,0,0,0,0,0
2004,3,12,5,1440,1450,1617,1638,XE,3415,N13132,157,168,140,-21,-10,CMH,IAH,986,8,9,0,,0,0,0,0,0,0
2004,3,16,2,1813,1720,2022,1909,XE,3281,N11548,189,169,168,73,53,CLT,IAH,913,10,11,0,,0,7,0,20,0,46
2004,3,21,7,1535,1535,1630,1628,XE,2636,N15983,55,53,34,2,0,IAH,SHV,192,6,15,0,,0,0,0,0,0,0
2004,3,9,2,1348,1350,1609,1641,XE,2581,N18101,141,171,124,-32,-2,MKE,IAH,984,8,9,0,,0,0,0,0,0,0
2004,3,26,5,1540,1545,1611,1625,XE,3445,N24517,31,40,20,-14,-5,IAH,BPT,79,2,9,0,,0,0,0,0,0,0
2004,3,30,2,745,755,931,925,XE,2036,N13935,106,90,76,6,-10,CLE,RDU,416,4,26,0,,0,0,0,0,0,0
2004,3,14,7,1150,1150,1252,1254,XE,2061,N18557,62,64,47,-2,0,EWR,PWM,284,4,11,0,,0,0,0,0,0,0
2004,3,8,1,1922,1930,2111,2117,XE,2315,N14942,109,107,66,-6,-8,LGA,CLE,418,4,39,0,,0,0,0,0,0,0
2004,3,27,6,923,930,1100,1029,XE,2787,N14562,157,119,102,31,-7,IAH,ELP,667,4,51,0,,0,0,0,31,0,0
2004,3,27,6,1514,1515,1655,1649,XE,2107,N14508,101,94,86,6,-1,ORF,CLE,435,5,10,0,,0,0,0,0,0,0
2004,3,9,2,1427,1435,1600,1549,XE,2463,N12957,93,74,51,11,-8,IAH,BRO,308,5,37,0,,0,0,0,0,0,0
2004,3,9,2,1255,1305,1427,1445,XE,3326,N12519,92,100,72,-18,-10,IAH,VPS,510,7,13,0,,0,0,0,0,0,0
2004,3,4,4,651,700,750,756,XE,2078,N13997,59,56,34,-6,-9,LCH,IAH,127,17,8,0,,0,0,0,0,0,0
2004,3,27,6,628,630,951,948,XE,2880,N17115,143,138,115,3,-2,TUS,IAH,936,11,17,0,,0,0,0,0,0,0
2004,3,9,2,1259,1300,1344,1345,XE,2705,N16546,45,45,28,-1,-1,LCH,IAH,127,9,8,0,,0,0,0,0,0,0
2004,3,6,6,1815,1400,2022,1618,XE,3278,N16151,127,138,113,244,255,DAB,CLE,844,5,9,0,,0,244,0,0,0,0
2004,3,15,1,935,945,1041,1049,XE,3288,N16976,66,64,49,-8,-10,PVD,EWR,160,6,11,0,,0,0,0,0,0,0
2004,3,14,7,1033,1040,1151,1155,XE,3444,N11544,78,75,61,-4,-7,ORF,EWR,284,5,12,0,,0,0,0,0,0,0
2004,3,8,1,1145,1155,1224,1223,XE,2492,N29515,39,28,18,1,-10,EFD,IAH,28,10,11,0,,0,0,0,0,0,0
2004,3,13,6,1145,1150,1341,1323,XE,2364,N23139,176,153,141,18,-5,EWR,STL,872,7,28,0,,0,0,0,18,0,0
2004,3,17,3,1140,1140,1306,1259,XE,2630,N15910,86,79,66,7,0,IAH,OKC,395,3,17,0,,0,0,0,0,0,0
2004,3,1,1,1445,1445,1947,1933,XE,3494,N21129,182,168,154,14,0,DEN,CLE,1201,7,21,0,,0,0,0,0,0,0
2004,3,20,6,2128,2135,2341,2359,TZ,109,N526AT,253,264,226,-18,-7,MDW,LAX,1750,18,9,0,,0,0,0,0,0,0
2004,3,9,2,1237,1245,1351,1422,TZ,215,N522AT,134,157,120,-31,-8,MDW,DEN,895,6,8,0,,0,0,0,0,0,0
2004,3,2,2,757,800,935,930,TZ,272,N325TZ,98,90,81,5,-3,MSP,MDW,349,6,11,0,,0,0,0,0,0,0
2004,3,7,7,1846,1849,1947,1949,TZ,353,N327TZ,121,120,99,-2,-3,CLT,MDW,584,8,14,0,,0,0,0,0,0,0
2004,3,24,3,1137,1143,1305,1320,TZ,505,N553TZ,148,157,132,-15,-6,PIE,MDW,999,5,11,0,,0,0,0,0,0,0
2004,3,10,3,1156,1200,1248,1253,TZ,663,N307TZ,112,113,93,-5,-4,CLT,MDW,584,5,14,0,,0,0,0,0,0,0
2004,3,20,6,2008,2015,2241,2259,TZ,867,N311TZ,273,284,251,-18,-7,MDW,SJC,1838,7,15,0,,0,0,0,0,0,0
2004,3,1,1,1607,1615,1909,1918,UA,25,N663UA,362,363,332,-9,-8,JFK,LAX,2475,5,25,0,,0,0,0,0,0,0
2004,3,9,2,1543,1545,1859,1909,UA,58,N675UA,136,144,112,-10,-2,SFO,DEN,967,9,15,0,,0,0,0,0,0,0
2004,3,19,5,1326,1330,2125,2125,UA,96,N841UA,299,295,279,0,-4,LAX,PHL,2401,4,16,0,,0,0,0,0,0,0
2004,3,13,6,1801,1800,2020,2029,UA,127,N458UA,259,269,224,-9,1,ORD,LAX,1745,5,30,0,,0,0,0,0,0,0
2004,3,29,1,646,645,945,1018,UA,171,N583UA,359,393,340,-33,1,BOS,SFO,2704,6,13,0,,0,0,0,0,0,0
2004,3,19,5,2125,2130,2354,13,UA,205,N560UA,329,343,306,-19,-5,IAD,SFO,2419,6,17,0,,0,0,0,0,0,0
2004,3,31,3,2156,2200,554,550,UA,236,N423UA,298,290,283,4,-4,OAK,IAD,2408,3,12,0,,0,0,0,0,0,0
2004,3,23,2,1712,1719,1840,1852,UA,263,N573UA,148,153,129,-12,-7,BDL,ORD,783,4,15,0,,0,0,0,0,0,0
2004,3,17,3,657,700,930,959,UA,297,N535UA,333,359,318,-29,-3,BWI,SFO,2457,5,10,0,,0,0,0,0,0,0
2004,3,9,2,2058,2100,2337,2348,UA,328,N925UA,99,108,85,-11,-2,DEN,DFW,641,5,9,0,,0,0,0,0,0,0
2004,3,24,3,647,640,1217,1212,UA,350,N505UA,210,212,190,5,7,LAS,ORD,1515,5,15,0,,0,0,0,0,0,0
